,BER_SPO1/18/11,OSNR_SPO1/18/11,BER_SPO2/18/11,OSNR_SPO2/18/11,InputPower_Ampli1,OutputPower_Ampli1,InputPower_Ampli2,OutputPower_Ampli2,InputPower_Ampli3,OutputPower_Ampli3,InputPower_Ampli4,OutputPower_Ampli4,Failure
1623402652,2.4e-08,38.6,8.11e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402655,1.77e-08,38.5,8.09e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402658,2.35e-08,38.6,8.08e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402661,2.38e-08,38.6,8.13e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402664,2.46e-08,38.5,8.12e-07,23.7,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402665,2.46e-08,38.525,8.1275e-07,23.65,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402668,2.46e-08,38.6,8.15e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402671,2.41e-08,38.3,8.17e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402674,2.39e-08,38.5,8.18e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402677,2.55e-08,38.6,8.13e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402681,2.49e-08,38.6,8.05e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402684,2.56e-08,38.6,8.14e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402687,2.45e-08,38.5,8.13e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402690,2.47e-08,38.6,6.12e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402693,2.45e-08,38.5,8.18e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402694,2.475e-08,38.525,8.165e-07,23.575000000000003,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402697,2.55e-08,38.6,8.12e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402700,1.91e-08,38.5,8.1e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402703,2.43e-08,38.5,8.14e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402706,2.32e-08,38.6,8.11e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402710,2.28e-08,38.6,8.1e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402713,2.4e-08,38.5,8.11e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402716,2.36e-08,38.6,8.06e-07,23.3,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402719,2.3e-08,38.5,8.06e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402722,2.36e-08,37.7,8.11e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402723,2.3725e-08,37.900000000000006,8.115000000000001e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402726,2.41e-08,38.5,8.13e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402729,2.33e-08,38.5,8.16e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402732,2.31e-08,38.5,8.21e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402735,2.32e-08,38.5,8.13e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402739,2.38e-08,38.1,8.11e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402742,2.29e-08,38.5,8.07e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402745,2.34e-08,38.5,8.11e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402748,2.26e-08,38.6,8.14e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402751,2.28e-08,38.6,8.1e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402752,2.2875e-08,38.575,8.095e-07,23.474999999999998,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402755,2.31e-08,38.5,8.08e-07,23.7,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402758,1.73e-08,38.6,8.11e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402761,2.25e-08,38.6,8.08e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402764,2.28e-08,38.6,8.1e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402767,2.36e-08,38.6,8.09e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402768,2.345e-08,38.6,8.074999999999999e-07,23.525,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402771,2.3e-08,38.6,8.03e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402774,2.32e-08,38.5,8.13e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402777,2.29e-08,38.5,6.02e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402780,2.31e-08,38.6,8.06e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402781,2.3349999999999997e-08,38.6,8.0575e-07,23.424999999999997,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402784,2.41e-08,38.6,8.05e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402787,2.5e-08,38.6,8.08e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402790,2.35e-08,38.6,8.07e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402793,2.46e-08,38.6,8.08e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402796,2.43e-08,38.6,8.1e-07,23.7,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402797,2.4325e-08,38.575,8.115e-07,23.625,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402800,2.44e-08,38.5,8.16e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402803,1.78e-08,38.6,8.14e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402806,2.28e-08,38.6,8.16e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402809,2.28e-08,38.5,8.11e-07,23.3,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402812,2.3e-08,38.5,8.15e-07,23.7,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402813,2.3075e-08,38.525,8.145000000000001e-07,23.625,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402816,2.33e-08,38.6,8.13e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402819,2.34e-08,38.5,8.11e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402822,2.44e-08,38.5,8.08e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402825,2.45e-08,38.5,8.12e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402828,2.35e-08,38.6,8.12e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402829,2.3425e-08,38.575,8.12e-07,23.550000000000004,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402832,2.32e-08,38.5,8.12e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402835,2.31e-08,38.6,8.14e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402838,2.37e-08,38.5,6.07e-07,23.7,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402841,2.29e-08,38.5,8.08e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402842,2.3e-08,38.525,8.070000000000001e-07,23.449999999999996,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402845,2.33e-08,38.6,8.04e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402848,1.73e-08,38.5,8.03e-07,23.7,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402851,2.28e-08,38.6,8.04e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402854,2.32e-08,38.6,8.08e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402857,2.35e-08,38.5,8.1e-07,23.7,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402858,2.3575e-08,38.525,8.095e-07,23.599999999999998,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402861,2.38e-08,38.6,8.08e-07,23.3,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402864,2.3e-08,38.6,8.15e-07,23.7,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402867,2.34e-08,38.6,8.11e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402870,2.28e-08,38.6,8.16e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402874,2.45e-08,36.4,8.2e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402877,2.36e-08,38.5,8.16e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402880,2.3e-08,38.5,8.17e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402883,2.29e-08,38.3,8.18e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402886,2.25e-08,38.5,8.24e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402887,2.2525e-08,38.525,8.2175e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402890,2.26e-08,38.6,8.15e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402893,2.37e-08,38.6,8.1e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402896,2.33e-08,38.6,8.1e-07,23.7,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402899,2.28e-08,38.6,6.16e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402902,2.26e-08,38.5,8.16e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402903,2.2699999999999998e-08,38.525,8.175e-07,23.550000000000004,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402906,2.3e-08,38.6,8.22e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402909,1.63e-08,38.5,8.22e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402912,2.27e-08,38.6,8.23e-07,23.7,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402915,2.2e-08,38.6,8.11e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402918,2.32e-08,38.6,8.18e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402919,2.3375e-08,38.6,8.1625e-07,23.525,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402922,2.39e-08,38.6,8.11e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402925,2.32e-08,38.5,8.18e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402928,2.37e-08,38.6,8.16e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402931,2.34e-08,38.6,8.16e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402932,2.3325000000000002e-08,38.6,8.1475e-07,23.625000000000004,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402935,2.31e-08,38.6,8.11e-07,23.7,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402938,2.26e-08,38.6,8.16e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402941,2.41e-08,38.5,8.17e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402944,2.33e-08,38.6,8.17e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402947,2.36e-08,38.5,8.29e-07,23.7,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402948,2.3625e-08,38.525,8.265e-07,23.674999999999997,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402951,2.37e-08,38.6,8.19e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402954,2.44e-08,38.5,8.14e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402957,2.32e-08,38.6,8.17e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402960,2.34e-08,38.6,8.18e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402964,2.36e-08,38.5,8.18e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402967,2.33e-08,37.6,8.16e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402970,2.32e-08,38.5,8.17e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402973,2.44e-08,38.6,8.19e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402976,2.43e-08,38.6,8.23e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402977,2.4175e-08,38.575,8.22e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402980,2.38e-08,38.5,8.19e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402983,2.35e-08,38.6,8.16e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402986,2.42e-08,38.5,8.23e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402989,2.39e-08,38.5,8.29e-07,23.7,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402993,2.43e-08,38.5,8.23e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402996,2.34e-08,38.5,8.15e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623402999,2.36e-08,38.6,8.17e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403002,2.29e-08,38.6,6.13e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403005,2.41e-08,38.5,8.15e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403006,2.4125000000000003e-08,38.525,8.145000000000001e-07,23.475,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403009,2.42e-08,38.6,8.13e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403012,2.37e-08,38.6,8.23e-07,23.7,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403015,2.36e-08,37.3,8.18e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403018,2.37e-08,38.6,8.16e-07,23.7,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403021,2.4e-08,38.5,8.12e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403022,2.4025e-08,38.225,8.1275e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403025,2.41e-08,37.4,8.15e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403028,2.41e-08,38.5,8.17e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403031,2.51e-08,38.6,8.22e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403034,2.35e-08,38.5,8.19e-07,23.7,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403038,2.45e-08,38.6,8.2e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403041,2.39e-08,38.6,8.21e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403044,2.42e-08,38.5,8.22e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403047,2.46e-08,38.5,6.15e-07,23.3,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403050,2.49e-08,38.6,8.2e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403051,2.4775000000000002e-08,38.575,8.2e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403054,2.44e-08,38.5,8.2e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403057,1.76e-08,38.6,8.18e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403060,2.3e-08,38.5,8.15e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403063,2.42e-08,38.5,8.15e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403067,2.46e-08,38.5,8.16e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403070,2.48e-08,38.5,8.17e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403073,2.43e-08,38.4,8.2e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403076,2.34e-08,38.5,8.18e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403079,2.47e-08,38.6,8.14e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403080,2.465e-08,38.575,8.119999999999999e-07,23.45,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403083,2.45e-08,38.5,8.06e-07,23.3,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403086,1.85e-08,38.6,8.02e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403089,2.48e-08,38.2,8.1e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403092,2.39e-08,38.5,8.11e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403095,2.46e-08,38.5,8.1e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403096,2.4225e-08,38.525,8.1e-07,23.550000000000004,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403099,2.31e-08,38.6,8.1e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403102,2.39e-08,38.6,8.05e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403105,2.37e-08,38.5,8.16e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403108,2.32e-08,38.6,8.12e-07,23.3,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403109,2.3e-08,38.575,8.125000000000001e-07,23.375,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403112,2.24e-08,38.5,8.14e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403115,2.29e-08,38.5,8.11e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403118,2.38e-08,38.5,8.16e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403121,2.39e-08,38.6,8.13e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403124,2.25e-08,38.6,8.14e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403125,2.2725e-08,38.575,8.144999999999999e-07,23.475,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403128,2.34e-08,38.5,8.16e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403131,2.28e-08,38.5,8.11e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403134,2.29e-08,37.5,8.12e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403137,2.32e-08,38.6,8.1e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403141,2.38e-08,38.6,8.09e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403144,2.34e-08,38.5,8.06e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403147,2.24e-08,38.6,8.07e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403150,2.36e-08,38.5,8.12e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403153,2.36e-08,38.5,8.14e-07,23.3,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403154,2.3825e-08,38.5,8.117499999999999e-07,23.400000000000002,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403157,2.45e-08,38.5,8.05e-07,23.7,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403160,2.3e-08,38.5,8.04e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403163,2.34e-08,38.6,8.09e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403166,2.43e-08,38.6,8.01e-07,23.7,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403169,2.52e-08,38.5,8.0325e-07,23.474999999999998,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403170,2.515e-08,38.5,8.04e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403173,2.5e-08,38.5,8e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403176,2.47e-08,38.5,8.01e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403179,2.43e-08,38.6,8.06e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403182,2.32e-08,38.5,8.06e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403186,2.35e-08,38.6,8.07e-07,23.8,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403189,2.33e-08,38.6,8.04e-07,23.7,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403192,2.38e-08,38.6,8.04e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403195,2.33e-08,38.6,8.04e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403198,2.31e-08,38.6,8.06e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403199,2.3024999999999996e-08,38.575,8.0625e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403202,2.28e-08,38.5,8.07e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403205,2.36e-08,38.5,7.95e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403208,2.44e-08,38.6,7.98e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403211,2.31e-08,37.5,7.97e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403214,2.3625e-08,38.325,7.93e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623403215,2.38e-08,38.6,7.9275e-07,23.525,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
